64 64
36.19328968099919 -0.3108510000151357 464.77287957730596
1.6542028285786644E-42 5.610255928617116E-43 5.517676615646284E-44 6.922679895800519E-43 6.224061613628642E-43 5.831926107253172E-44 8.087033034277304E-44 4.670525404316619E-44 4.890805765437957E-43 3.811382382430232E-42 6.605011731382972E-42 3.344117340246541E-42 1.1152832595520658E-43 4.632022547344051E-43 5.133317361352614E-44 2.428836744354192E-42 2.914001113803754E-42 1.9668555161968292E-43 5.071559000840962E-42 5.214637310886334E-42 6.936051249516788E-44 3.30064741252041E-42 1.389216721962944E-42 2.6714479976353304E-42 1.3233059763179046E-41 1.0375430358259146E-41 3.2705545072354255E-42 3.7960668734265E-42 1.274280852333526E-41 1.5297470449560328E-41 1.8354454271763436E-42 7.821019600217589E-42 1.597704256043845E-41 2.261358260098527E-42 5.4108611250424445E-42 1.4358861518076224E-41 5.271252656550675E-42 1.6618698922558708E-43 3.497937013552776E-42 5.414366634775443E-42 6.658236378842315E-42 8.486996858976375E-42 7.031497764794943E-42 1.7180906897038892E-42 8.610913283527514E-43 5.1218061191950345E-42 5.22718135620351E-42 9.084123876987089E-43 1.3814398696153612E-42 8.182132162919459E-42 1.085592503331082E-41 4.918561552094744E-42 1.7340514726088491E-43 1.7666279640306612E-42 3.039080452856201E-42 1.1431491162275448E-42 8.370577300477011E-45 5.4160955067547794E-43 5.000430647658403E-43 1.7621498902028825E-44 1.6055069332271056E-43 1.3336159480561683E-43 9.476793873735853E-44 1.1258931540592105E-42 
1.7430802250854592E-42 8.641976902554064E-43 1.5322300506298092E-41 5.563413566738207E-41 7.314833539738911E-41 4.131900734350182E-41 8.522574880218405E-42 7.920602143661034E-43 4.5864481435269975E-42 3.607292688593508E-41 9.311311339324523E-41 1.0262120536923406E-40 6.15459067252867E-41 5.163202924582728E-41 1.3895691445366246E-40 3.3146900970601543E-40 3.1361029109732896E-40 3.788759498587399E-41 1.5147364645700975E-40 4.254547251431486E-40 2.129807917782517E-40 5.859454303439133E-42 1.4827260648387315E-41 1.1980632100182125E-42 8.045057890134864E-41 1.794936903896797E-40 2.9394690458281038E-40 6.510658396785573E-40 1.1677597083728173E-39 9.80304790921164E-40 1.8326463278435582E-40 8.892502007063845E-41 2.245966633676029E-40 1.407883244806E-41 1.4433869603067649E-40 2.9498542311626383E-40 1.2377976396913915E-40 5.438375779206982E-42 3.1727531771326313E-41 1.6867661571367896E-40 4.762205430795182E-40 7.44075086208868E-40 5.386181201390565E-40 1.0826837267687107E-40 2.4578747697929264E-41 1.3282541757922696E-40 9.939214012968016E-41 1.3044221882758937E-41 7.2042254372835E-42 2.8043499702722015E-41 1.352225899745802E-41 4.115732509080845E-43 1.0934392168703184E-41 9.25941599090042E-42 8.557914557927997E-43 3.772282972709729E-43 1.1856878685268037E-41 6.385795625069082E-41 9.66908723057221E-41 4.2008360760103673E-41 1.458976603243228E-42 4.0366319443663476E-41 5.723824392645928E-41 2.1980131469792771E-41 
6.943801782719138E-40 2.5037484927368112E-39 2.5071376541610235E-39 4.532000966440413E-40 6.210583855882958E-40 3.803820579118456E-39 5.875561016494553E-39 4.755167123703225E-39 2.4302916042122537E-39 9.157971306482365E-40 3.189334603976581E-40 1.3171659885758711E-40 1.6433219058632517E-40 1.1249589347649192E-39 6.385130416257184E-39 1.756442285144913E-38 2.183912685177408E-38 9.117466117550315E-39 4.636762957682858E-40 6.97805919217771E-39 7.20816253713091E-39 8.847606043696017E-40 6.8039444035178385E-40 8.153389847862545E-40 1.247532397993389E-40 3.784583039269961E-39 1.2855392326652421E-38 2.662018860658763E-38 3.488007447455227E-38 2.254311052414134E-38 3.789553917301821E-39 8.649958308837571E-40 8.395842456550504E-40 1.519372954572065E-39 1.1546788619678075E-38 1.4092439448276279E-38 5.945115655626889E-39 5.681885304470929E-40 6.4359336462927034E-40 5.0153215392532065E-39 1.3947655840702547E-38 2.029418606517491E-38 1.5109445650121333E-38 5.416434373896881E-39 1.026602585587908E-39 3.622455456941093E-40 5.364142654391612E-40 4.811606037608004E-40 8.747570225937915E-41 6.449420656968962E-42 1.4890944211000117E-42 2.529601162899205E-40 7.515117013197928E-40 5.027003500488176E-40 2.357873928853959E-41 1.1691569833635252E-39 3.100093053118739E-39 2.8827765575213125E-39 9.569926157251024E-40 3.5583214440756994E-41 3.2239517403107885E-41 3.0351725090446623E-42 8.537679666661824E-41 8.741723094631739E-42 
9.359235555467803E-39 1.197584501300954E-38 1.2419114357103478E-37 2.309296853322215E-37 1.6625511945210402E-37 3.229476485859658E-38 8.473320717473901E-39 5.590147721208801E-38 5.75540375267807E-38 2.049840756032925E-38 9.385898516597306E-40 2.54737255978501E-39 2.13249314230253E-39 4.207477457191124E-39 7.038216731416574E-38 2.246704378892103E-37 2.7670685683108046E-37 9.961364441796655E-38 1.4928990945675163E-38 1.3679635282719585E-37 9.664643339931497E-38 6.206083717513421E-39 1.271667168635731E-37 1.463462228522349E-37 1.2952192380279158E-38 9.53044278875056E-38 4.004963626707889E-37 5.90254956995458E-37 4.3808957564777524E-37 1.1558114863248402E-37 9.302404149439553E-39 4.901480704652538E-38 1.6264921978653432E-39 2.2008348413458046E-37 6.966971591661626E-37 7.756111327092785E-37 4.466710239426298E-37 1.67343009206215E-37 4.918889318877219E-38 6.017154421800542E-39 8.476897732814405E-39 4.867586632315093E-38 7.42615119322221E-38 6.835357472815603E-38 6.135452520862019E-38 5.875195152478816E-38 3.870177152033149E-38 8.707462812622983E-39 3.3105625004759363E-40 4.0475343717871427E-42 1.0495811373848511E-38 3.889075175589666E-38 2.960206947602138E-38 8.233055435454908E-40 3.5655582798848793E-38 1.048295111306122E-37 1.3126799353792032E-37 1.2160592778676804E-37 1.1614815104053337E-37 1.1709290572306382E-37 9.015867718491959E-38 2.9975806660603133E-38 1.4589851484300936E-39 1.8763753223252512E-38 
4.1301147907214064E-39 1.3306129149515529E-39 5.206486366958702E-37 2.989791810958729E-36 5.234195432625624E-36 4.100861506350574E-36 1.458357515494989E-36 2.2934343383150936E-37 1.074905038500166E-37 5.9552266433004926E-37 1.932250332784019E-36 3.129860536548254E-36 2.9098931332603018E-36 1.4653800730710752E-36 2.276366491537463E-37 3.775213280986613E-38 1.846463895006748E-38 9.569120074943517E-37 6.02121258115176E-36 1.091761134192907E-35 7.318372258487871E-36 1.02510089200003E-36 5.014976519914148E-37 4.076822952326208E-37 1.1701495082141118E-36 1.0843989958087917E-35 2.0750232211470834E-35 1.6301778379389755E-35 3.938707931785353E-36 7.016299428361503E-37 5.930351771079399E-36 5.3475162419937676E-36 3.3339662171825655E-37 4.804860126005288E-36 1.523301033464244E-35 1.7672135761063538E-35 1.2784198173324137E-35 8.748446689690978E-36 7.961447904919135E-36 8.534992577340808E-36 7.844139906390349E-36 5.3454412854149276E-36 2.638443625933522E-36 9.04212879479757E-37 1.725112467472875E-37 7.231418555482318E-39 1.0500074694438347E-38 7.523727678973118E-38 4.837672715535445E-37 1.7988254306484006E-36 3.239314792281297E-36 2.5103406176353583E-36 3.896437095429871E-37 4.760655667817598E-37 2.4846590634130864E-36 3.1349975079129276E-36 1.949431967505722E-36 6.117831706461328E-37 3.755391948333501E-38 4.291487321131444E-37 1.6975103431148694E-36 2.6774233811989473E-36 1.949446471783665E-36 4.6936081246408696E-37 
6.059585921589839E-36 2.5830288535519526E-35 2.370654800705489E-35 2.1794820318453484E-36 1.3490295687692886E-35 4.034937486655884E-35 2.93984405843622E-35 4.88460935270813E-36 9.955376963762576E-38 3.838060093733135E-37 9.234870448592238E-36 3.9180757958786643E-35 6.352312974887944E-35 5.538550337748302E-35 2.938045145484537E-35 1.3168189071027324E-35 1.6280365056012425E-35 5.563672425095779E-35 1.5150900167550993E-34 2.35653810043481E-34 2.019729401308143E-34 1.0225877117580982E-34 6.059033226106657E-35 1.474557102987575E-34 5.425847881212516E-34 1.2469073606953678E-33 1.6329909199586945E-33 1.185743806392209E-33 3.973230527146787E-34 2.3653860902443937E-35 2.803377320339271E-35 1.9715358510709742E-35 1.2068062820789627E-35 1.212917537315777E-34 2.016297632011315E-34 1.631839998832522E-34 1.1241619961189891E-34 1.4022539957319999E-34 3.0320621738337214E-34 6.0929908283880546E-34 9.070106035538168E-34 1.0032786787790185E-33 8.630679819255854E-34 5.940019902504204E-34 3.1967398254187647E-34 1.1665501849649937E-34 1.4837674170960987E-35 5.8956068394826295E-36 4.3042417968721066E-35 5.935086190367049E-35 2.916417428711179E-35 1.533265616270949E-36 2.0107673687103325E-35 4.911696632050575E-35 4.359288636565571E-35 1.9203064682534927E-35 4.588934479301259E-36 8.350886534179863E-37 4.009287490629285E-37 8.038382951925701E-37 2.5028151950418365E-36 5.639860483275192E-36 5.683018460515993E-36 4.694947961945085E-37 
4.525814222354558E-36 6.792198235160334E-35 2.111208104679858E-34 1.5517849709451977E-34 8.016142022634874E-37 3.080812533084565E-34 7.0912215682747985E-34 4.615037829319821E-34 5.22119766703472E-35 1.517704801718376E-35 1.1514994925932698E-35 3.422431562652491E-34 1.6310792152223314E-33 2.9607272152765592E-33 2.88900685830004E-33 1.657769300109508E-33 5.607843525159748E-34 1.0353835296630223E-34 2.7879487030544657E-36 6.970577967007747E-35 4.426271038635355E-34 8.881090788987336E-34 3.2332541003889643E-34 8.571269911623552E-34 1.0852945197377463E-32 3.238391522856384E-32 4.8839646951337945E-32 4.355403791586927E-32 2.4046631635767368E-32 8.821075809007058E-33 3.143452690708236E-33 2.4192640613088974E-33 3.0582115095110625E-33 2.4653738250628686E-33 6.190176125635226E-34 3.2856158550114606E-35 1.1274418280323958E-34 4.950163916642331E-34 6.732503123671203E-33 2.1737452388523143E-32 3.7896270410835623E-32 4.532655403267819E-32 4.1911700865686127E-32 3.2074473507692926E-32 2.094844244968643E-32 1.1790996705257889E-32 5.9731910144018516E-33 3.279991035807949E-33 2.6826910178924902E-33 3.303425881830499E-33 4.2304790942556366E-33 4.2532982567306767E-33 3.065839401073508E-33 1.7277020379245554E-33 1.1384701349289388E-33 1.416316325944523E-33 2.530412009851363E-33 3.9600611192415936E-33 4.5627192025898784E-33 3.800786286707436E-33 2.2801554587209182E-33 9.219198556847056E-34 2.0105486423435934E-34 1.3887827849100006E-35 
4.7592328880418566E-32 4.6327042042657455E-32 2.813068253839962E-32 1.0060014639598275E-32 2.2755007292996796E-33 7.618349931486374E-34 7.587030605018091E-34 4.288011378440212E-34 1.2257892824754166E-34 4.381418455397094E-34 1.1303923922253329E-33 3.178960150761287E-32 1.5741476992738243E-31 3.7636582422819694E-31 5.514955367309156E-31 5.4081648074324475E-31 3.602785650346409E-31 1.4736642689000798E-31 1.926131636430373E-32 1.8439013577628753E-32 1.2678422906216437E-31 2.505971090504472E-31 2.4109093197004144E-31 7.979555024757361E-32 1.3533992619907019E-32 2.501410588759448E-31 5.7240835126782765E-31 6.119467636849956E-31 3.807454918505658E-31 1.5460230938937866E-31 5.204963271207811E-32 2.0187743295794213E-32 4.234850083921233E-33 7.268468973612689E-33 7.733217612356178E-32 1.7233548551049338E-31 1.4617853501960533E-31 2.5452809246364644E-32 3.7261476362187933E-32 2.4196146921117107E-31 4.447039284397874E-31 4.993106109277417E-31 4.465483639230451E-31 3.8078832661981086E-31 3.4424529512209066E-31 3.3496605358623517E-31 3.414000110270655E-31 3.558726879285458E-31 3.6728183492296852E-31 3.5430582069169055E-31 3.012187068881089E-31 2.2353325339474585E-31 1.5976163489040757E-31 1.3572235725712113E-31 1.536727175084231E-31 1.9623429741426547E-31 2.2172625358307054E-31 1.9219774181693727E-31 1.2021559728758427E-31 5.403179235039616E-32 2.033946526376263E-32 1.1720930614031875E-32 1.6944863132026272E-32 3.237289197294451E-32 
5.91304839174392E-32 6.463015596609857E-31 1.0970739136705772E-30 7.4235761462682396E-31 1.0253555478442471E-31 2.2462945237604367E-31 1.558520890163172E-30 3.814268082415503E-30 6.2565169473211536E-30 7.608350631383318E-30 6.355098714424656E-30 2.6614236808213452E-30 9.277601248636091E-32 2.8858926698905305E-30 1.0144513244644011E-29 1.5445425436422844E-29 1.394649406460832E-29 7.500976858427033E-30 1.690289142773673E-30 1.5804190708407728E-31 2.3900135120541115E-30 4.859137318709172E-30 4.117031922632149E-30 9.300053775069827E-31 6.861831902357149E-31 6.160263361249283E-30 1.1733628399981988E-29 1.0548280325853107E-29 4.486274852775435E-30 4.080719292223139E-31 6.460595619900958E-31 3.079817281261395E-30 6.341757115486989E-30 1.0797576988446017E-29 1.5981959649509637E-29 1.8735463826346522E-29 1.5956371013514233E-29 9.371251955638723E-30 3.810348629994054E-30 1.3235343251627142E-30 7.31400142235029E-31 7.217938651181529E-31 5.338898058296378E-31 5.927981319315478E-32 3.6637114894188973E-31 2.362495536427644E-30 5.280560307193681E-30 7.546708928966431E-30 8.417901673297368E-30 8.25170164227807E-30 7.807813259640408E-30 7.683540816617574E-30 8.122992875422409E-30 8.945244142581992E-30 9.523133320340624E-30 9.10948067297605E-30 7.53084845625366E-30 5.454909825258474E-30 3.746951603214743E-30 2.7474208979159106E-30 2.2391433842064574E-30 1.7632469429026296E-30 9.984811766821066E-31 2.0517030352554903E-31 
4.6955465507875445E-29 1.0365840906817285E-28 1.771625585753883E-28 2.1798005324974548E-28 1.8522710343310045E-28 9.709419009274533E-29 1.9023215259573457E-29 5.1504443051699354E-30 5.895085991141819E-29 1.3598698841760683E-28 1.7232940312592663E-28 1.3038501691941298E-28 4.366923822649406E-29 8.523156737570738E-31 4.731713224430884E-29 1.1673718390377591E-28 1.1141526135644532E-28 3.847948634530189E-29 3.4674984087150454E-30 6.482420465785567E-29 1.494664097890002E-28 1.4114684234367408E-28 4.1727586348472233E-29 1.551196222037605E-29 2.2167648409998646E-28 5.833628343751462E-28 8.041758012358049E-28 6.8591353109144835E-28 3.5241924841595404E-28 7.963735776960257E-29 7.020315030306273E-31 6.431813379812927E-29 1.8229167341116245E-28 3.139632920902924E-28 4.4277790556786325E-28 5.418614969918999E-28 5.888803504134221E-28 6.009813028761877E-28 6.269427940617507E-28 7.004558235219127E-28 7.977094898108458E-28 8.283873520656333E-28 7.028680375776221E-28 4.423497024928856E-28 1.8090491102292855E-28 3.246898975316131E-29 7.388206466167805E-31 2.681791065523685E-29 6.999033785594916E-29 1.27651609082603E-28 2.1294961217227894E-28 3.2712973981092098E-28 4.413611396895044E-28 5.064958896489511E-28 4.910385221045811E-28 4.08158103652196E-28 3.0078460771923106E-28 2.0557076968886627E-28 1.349466856922989E-28 8.478034269317588E-29 4.9041862497331316E-29 2.6386690997488214E-29 1.708837691219158E-29 2.1502454343785862E-29 
