1.44506438923431e-24
7.7815468595113e-10
2.99536186838675e-09
6.31584029900552e-09
1.02356202322673e-08
1.41590987108858e-08
1.74896031403516e-08
1.9720198907656e-08
2.05109273351191e-08
1.97407111842645e-08
1.75260064102152e-08
1.42033286727717e-08
1.02782746912857e-08
6.34875752207562e-09
3.01410555753872e-09
7.83838624272089e-10
1.70304445774041e-24
7.84878067726882e-10
3.02210403907532e-09
6.37404541720484e-09
1.03328974562017e-08
1.42977451277693e-08
1.76659065642275e-08
1.992467959363e-08
2.07295312965385e-08
1.99568119523404e-08
1.7722932158565e-08
1.43670313925872e-08
1.0399715948043e-08
6.42561072379057e-09
3.05146649400576e-09
7.93782187872894e-10
1.65764769706004e-24
7.95291180099305e-10
3.06307853225086e-09
6.46232349096458e-09
1.04790172430701e-08
1.45041057794978e-08
1.79260410775355e-08
2.02239012592668e-08
2.10469072551479e-08
2.02682041313562e-08
1.80046658869377e-08
1.4599635340269e-08
1.05711445768392e-08
6.53342044931578e-09
3.10356294375182e-09
8.07568100070664e-10
1.62282827771428e-24
8.09572930633648e-10
3.11899086387625e-09
6.58219780728824e-09
1.0676506343759e-08
1.47817566377221e-08
1.82745238809808e-08
2.0623070572771e-08
2.14685890827378e-08
2.06803282889016e-08
1.83761399155207e-08
1.49052208955184e-08
1.07955738196671e-08
6.67408546883716e-09
3.17131426318823e-09
8.25440125210552e-10
1.58833003095713e-24
8.27976851454766e-10
3.19083556050569e-09
6.73580481523931e-09
1.09288914525973e-08
1.51356657215058e-08
1.8717602767673e-08
2.11293582979746e-08
2.20021670682614e-08
2.12006175144059e-08
1.88440676116536e-08
1.52893217974894e-08
1.10770760018441e-08
6.85016336626615e-09
3.25595482287878e-09
8.4772454085684e-10
1.86738851914803e-24
8.50840333520836e-10
3.27993244873824e-09
6.92597225935687e-09
1.12408284938028e-08
1.55723756623473e-08
1.92634862799836e-08
2.17521641005854e-08
2.26575689163533e-08
2.18387732794203e-08
1.9417193165316e-08
1.57591315488035e-08
1.1420934818164e-08
7.06496643268056e-09
3.35908042028071e-09
8.74842450079846e-10
1.6567962539666e-24
8.78597359653248e-10
3.38797665045643e-09
7.15632660663075e-09
1.16182799742788e-08
1.61002535777362e-08
1.99226580146238e-08
2.25034773782491e-08
2.34474418065957e-08
2.26071397327931e-08
2.01066297902466e-08
1.63237823308329e-08
1.18338506909388e-08
7.32269070039427e-09
3.48271057024507e-09
9.07326231309142e-10
1.97883763292654e-24
9.11795677839927e-10
3.51710571086614e-09
7.43143694754663e-09
1.20687521476473e-08
1.67298247186507e-08
2.07082957543517e-08
2.33983578715913e-08
2.4387660754231e-08
2.35212012463499e-08
2.09263089152991e-08
1.69947151749698e-08
1.23242131735655e-08
7.62858705791495e-09
3.62937114392749e-09
9.45841427038269e-10
1.68760164543123e-24
9.51119270367267e-10
3.66998770847126e-09
7.75700400258203e-09
1.26016065102379e-08
1.74742105969209e-08
2.16368216732317e-08
