-1158.1852697919742 6.312239936037148E-17 -44.62246053847457 3.0286825953199885E-10 4.294303903594455E-11
-1155.9231891869117 8.133105936646408E-12 -42.881885142842464 -3.3561883491764054E-8 1.0454759198960342E-7
-1153.6611085818492 3.139916870960949E-11 -42.876301394991 -6.709027361662377E-8 2.0504960971190145E-7
-1151.3990279767868 6.637922278288509E-11 -42.871632246730236 -9.893857339319114E-8 2.9767834001826E-7
-1149.1369473717243 1.0784502689240682E-10 -42.86719412947751 -1.2779273409814346E-7 3.788661802784297E-7
-1146.8748667666619 1.4954742001717186E-10 -42.862850365130356 -1.5242233379236878E-7 4.454863068583938E-7
-1144.6127861615994 1.85165143123671E-10 -42.85855537804712 -1.7173252492739339E-7 4.949733654934553E-7
-1142.350705556537 2.0927012610474885E-10 -42.85428960300226 -1.8481180646658446E-7 5.254224595062191E-7
-1140.0886249514747 2.1816184125587335E-10 -42.85004320831089 -1.909735643343724E-7 5.356626097862175E-7
-1137.8265443464122 2.1044249746051092E-10 -42.84581066065217 -1.897895319532678E-7 5.253018499429044E-7
-1135.5644637413498 1.8724372484728717E-10 -42.84158853362327 -1.8111361131768099E-7 4.947422189008789E-7
-1133.3023831362873 1.520681467720436E-10 -42.83737447677839 -1.6509485426102473E-7 4.451640793341655E-7
-1131.0403025312248 1.1026787025311788E-10 -42.83316661776774 -1.4217881973622383E-7 3.784803777233631E-7
-1128.7782219261624 6.823752093519642E-11 -42.828962995794825 -1.1309698084471841E-7 2.9726262536441067E-7
-1126.5161413211 3.244349136489718E-11 -42.8247602356314 -7.884433546499628E-8 2.0464147320307602E-7
-1124.2540607160374 8.436769794972469E-12 -42.82054530646025 -4.064585966047526E-8 1.0418573559221401E-7
-1121.991980110975 4.251267458107547E-17 -39.6966435002726 8.708898577510293E-11 -2.3545005844988055E-10
-1119.7298995059125 8.560086019371966E-12 -39.67067725623763 4.1808877248170606E-8 -1.0460199050575123E-7
-1117.46781890085 3.2956665930905464E-11 -39.66646929454251 8.289829169384404E-8 -2.0489795075431303E-7
-1115.2057382957876 6.96052080332537E-11 -39.66227737293272 1.2172159497257145E-7 -2.9726641604076577E-7
-1112.943657690725 1.1303056814933505E-10 -39.65808769390627 1.5669749042491683E-7 -3.7815811650176997E-7
-1110.6815770856626 1.5669242527258078E-10 -39.653895491015156 1.8636141352841875E-7 -4.444680747735569E-7
-1108.4194964806004 1.9397785062173048E-10 -39.64969664753591 2.0942654244316493E-7 -4.936550043012936E-7
-1106.157415875538 2.1921039734710988E-10 -39.645485981402146 2.248389990805027E-7 -5.23838857389613E-7
-1103.8953352704755 2.2852171623041114E-10 -39.64125597143381 2.3182489554572121E-7 -5.338727710808966E-7
-1101.633254665413 2.2045186487962432E-10 -39.63699483011871 2.2992716299043377E-7 -5.233866523355908E-7
-1099.3711740603505 1.9618518848706644E-10 -39.63268280038514 2.1903047133639102E-7 -4.928007433984825E-7
-1097.109093455288 1.5938380111389875E-10 -39.62828407209199 1.993729952310684E-7 -4.4330867085608335E-7
-1094.8470128502256 1.1564194151342667E-10 -39.623726608422416 1.7154428783019367E-7 -3.768306626939743E-7
-1092.5849322451631 7.16424943945478E-11 -39.61884168768323 1.3646906922337245E-7 -2.9593877064344056E-7
-1090.3228516401007 3.414287876357356E-11 -39.61312249883066 9.537730016134365E-8 -2.0375701602328837E-7
-1088.0607710350382 8.94423229904432E-12 -39.60404174614587 4.9761470683435656E-8 -1.0384034391572117E-7
-1085.7986904299757 1.1808842945557622E-15 -38.508157709675004 1.322565513320831E-9 -3.7085840331907074E-11
-1083.5366098249133 8.808838071979712E-12 -36.47493060411362 -4.8093349324397024E-8 1.0365973644435776E-7
-1081.2745292198508 3.4162056834190076E-11 -36.46582348698796 -9.656556056250161E-8 2.0326650792763732E-7
-1079.0124486147884 7.232560223610219E-11 -36.46017950284094 -1.421734788565448E-7 2.949625582189249E-7
-1076.750368009726 1.1759135915568663E-10 -36.45541867069929 -1.8307283944820702E-7 3.752372090329052E-7
-1074.4882874046637 1.6313945685143803E-10 -36.45103120290571 -2.175703143423393E-7 4.4102465859484696E-7
-1072.2262067996012 2.0207334804132915E-10 -36.44685238178244 -2.441935264159935E-7 4.898215076676823E-7
-1069.9641261945387 2.2847164613353106E-10 -36.44281799482762 -2.617535858970399E-7 5.197824099998216E-7
-1067.7020455894763 2.382961640847203E-10 -36.43890461631689 -2.6939751705626767E-7 5.297901817493131E-7
-1065.4399649844138 2.3001675162313717E-10 -36.43511201887846 -2.6664830078610973E-7 5.194976970747873E-7
-1063.1778843793513 2.0485609074181507E-10 -36.43146057739924 -2.534307134947487E-7 4.893399914937899E-7
-1060.9158037742889 1.6661519195875924E-10 -36.42799968621329 -2.3008167862301185E-7 4.405161488876141E-7
-1058.6537231692264 1.211042145087818E-10 -36.42483597767189 -1.9734444309822466E-7 3.749417166598557E-7
-1056.391642564164 7.526368312709261E-11 -36.42222179548669 -1.5634652496310016E-7 2.95173531990946E-7
-1054.1295619591015 3.610893370888795E-11 -36.4209084906755 -1.085620247006767E-7 2.0430990582428618E-7
-1051.867481354039 9.658321622396958E-12 -36.424565663133386 -5.575952646537103E-8 1.0587005940293198E-7
-1049.6054007489765 9.026688267882721E-15 -36.92643897468506 6.258995625503695E-11 3.657504211054707E-9
-1047.343320143914 8.702551659552425E-12 -39.52772495243743 5.6751073631215805E-8 -9.838733044023097E-8
-1045.0812395388516 3.4478424063661424E-11 -39.53221163851747 1.1208016445539592E-7 -1.963395107161605E-7
-1042.8191589337891 7.345572076134229E-11 -39.531359788308535 1.6383825155899873E-7 -2.86441155162447E-7
-1040.557078328727 1.1971676315776534E-10 -39.52929440980822 2.0991546546468895E-7 -3.6524628056824854E-7
-1038.2949977236644 1.6620562743008194E-10 -39.526849763592786 2.4838874981759985E-7 -4.2975335089699415E-7
-1036.032917118602 2.0580543820445304E-10 -39.52433577380545 2.776010036091178E-7 -4.775204277864055E-7
-1033.7708365135395 2.3243028733744059E-10 -39.52193088970895 2.962310661750132E-7 -5.067585015738153E-7
-1031.508755908477 2.419644647780123E-10 -39.519790489226914 3.033516301816892E-7 -5.163994322437385E-7
-1029.2466753034146 2.32904134457914E-10 -39.51810277019023 2.9847260117884657E-7 -5.061359161568928E-7
-1026.984594698352 2.0660135255778967E-10 -39.51715017118573 2.815679612926063E-7 -4.7643197926813195E-7
-1024.7225140932896 1.6707069120696267E-10 -39.51742319648959 2.530848183093887E-7 -4.285036379441779E-7
-1022.4604334882272 1.2038555491746476E-10 -39.51989584798276 2.139340072723037E-7 -3.642705208409663E-7
-1020.1983528831647 7.375437114472935E-11 -39.5268548219427 1.6546233198460675E-7 -2.862803645148219E-7
-1017.9362722781023 3.441652009341796E-11 -39.54527605741096 1.0940726148947355E-7 -1.976093388240384E-7
-1015.6741916730399 8.526450283583119E-12 -39.61142424859446 4.783560160077301E-8 -1.0174208518087458E-7
-1013.4121110679774 1.973924769922165E-13 -41.47881782594812 -1.6931683509343656E-8 -2.4361260998660525E-9
-1011.150030462915 1.0852809053473782E-11 -42.48534440366703 -8.240574759917284E-8 9.642410153507394E-8
-1008.8879498578525 3.898758118991504E-11 -42.5397258848408 -1.460240082612111E-7 1.9097794678806227E-7
-1006.62586925279 8.037884130234814E-11 -42.55574481538333 -2.0524858053432466E-7 2.775381641913246E-7
-1004.3637886477276 1.287176885038109E-10 -42.561621842360395 -2.57665199377106E-7 3.5273369059267494E-7
-1002.1017080426651 1.765682344163173E-10 -42.56332234767873 -3.010787638422698E-7 4.1364009194845345E-7
-999.8396274376028 2.1650944966276515E-10 -42.56287629752368 -3.336017196388419E-7 4.578926777498123E-7
-997.5775468325403 2.4228601212979777E-10 -42.56116209993027 -3.5373173219635183E-7 4.837779571866771E-7
-995.3154662274778 2.497914327121363E-10 -42.558621805001636 -3.604154810338136E-7 4.902999521827638E-7
-993.0533856224154 2.377308029185569E-10 -42.555505210315715 -3.5309591586684543E-7 4.77218855375162E-7
-990.7913050173529 2.0785810817675197E-10 -42.551973036968455 -3.317409355253569E-7 4.4506058768738095E-7
-988.5292244122904 1.64747107415315E-10 -42.54815499053262 -2.968521602841719E-7 3.9509692945394625E-7
-986.267143807228 1.1512566003372984E-10 -42.54420862467937 -2.4945323792677045E-7 3.2929702731955173E-7
-984.0050632021656 6.687034560214913E-11 -42.54045218850368 -1.9105792502723352E-7 2.5025217315944337E-7
-981.7429825971032 2.781104686887386E-11 -42.537934895814765 -1.2361898478982036E-7 1.6107676903278384E-7
-979.4809019920407 4.5257075418976366E-12 -42.54419947698743 -4.945971006303462E-8 6.528929468539019E-8
-977.2188213869782 1.3089146299197619E-12 -45.621212305418695 2.8809416887840765E-8 -3.3322152801410695E-8
-974.9567407819158 1.9473552835992355E-11 -45.642312699445476 1.0838580598396217E-7 -1.3084460239297733E-7
-972.6946601768533 5.709601377226207E-11 -45.63878698601993 1.8637796890437458E-7 -2.2338971465116263E-7
-970.4325795717908 1.0924950760888056E-10 -45.631965429526105 2.5991289097895034E-7 -3.072423653373186E-7
-968.1704989667284 1.6869675585559573E-10 -45.62337833945158 3.2624340304686517E-7 -3.790026777514013E-7
-965.908418361666 2.2694374772609577E-10 -45.61320020059329 3.8285135888758647E-7 -4.357161442084722E-7
-963.6463377566035 2.7550083624068513E-10 -45.601227592055274 4.275425599565063E-7 -4.7498695029510167E-7
-961.3842571515411 3.0716466986808147E-10 -45.58700754203652 4.5852966937782893E-7 -4.950702728398737E-7
-959.1221765464786 3.1712937384980994E-10 -45.56978924343762 4.7449981155606265E-7 -4.949401379763214E-7
-956.8600959414161 3.0375894215342134E-10 -45.548355973878415 4.746641451125997E-7 -4.7433036658889446E-7
-954.5980153363537 2.689016103458724E-10 -45.52065984586592 4.587874031357677E-7 -4.337471643934114E-7
-952.3359347312912 2.1769388211102793E-10 -45.48300901749978 4.271961879839379E-7 -3.744529922041256E-7
-950.0738541262289 1.5787697667713818E-10 -45.428058789778866 3.807656573498505E-7 -2.984224374706525E-7
-947.8117735211664 9.872059884279593E-11 -45.339019643137874 3.208851093190569E-7 -2.08271858542305E-7
-945.5496929161039 4.97073801715929E-11 -45.169143278593886 2.4940383205022273E-7 -1.0716554864701916E-7
-943.2876123110415 1.9167403188585712E-11 -44.75560930927473 1.6855939260418308E-7 1.2979699364469887E-9
-941.025531705979 1.3060539468243859E-11 -43.812898785440105 8.089126620985737E-8 1.1321519191785486E-7
